,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,SPOT_IFC.Inhoud,Qto_SpaceBaseQuantities.GrossVolume,Pset_BuildingSystemCommon.Reference,Pset_AirSideSystemInformation.id,Pset_SpaceCommon.id,Pset_BuildingCommon.NumberOfStoreys,Pset_SpaceCommon.IsExternal,Qto_SpaceBaseQuantities.Height,Pset_BuildingElementProxyCommon.Reference,Pset_SpaceHeaterTypeCommon.Reference,Pset_BuildingStoreyCommon.Reference,Pset_SiteCommon.id,Pset_BuildingStoreyCommon.id,Qto_SpaceBaseQuantities.NetVolume,Pset_SpaceHeaterTypeCommon.id,Pset_AirSideSystemInformation.Name,Pset_BuildingStoreyCommon.AboveGround,Pset_BuildingCommon.id,Pset_BuildingSystemCommon.id,Pset_SpaceCommon.Reference,Pset_BuildingCommon.Reference,SPOT_IFC.Oppervlakte,Pset_BuildingCommon.IsLandmarked,Pset_BuildingElementProxyCommon.id,Qto_SpaceBaseQuantities.id,Pset_BuildingElementProxyCommon.IsExternal,SPOT_IFC.id,Pset_SiteCommon.Reference
86,4394,21rHeN_CD5IBANh0r5fii4,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,-3350.0,trappenhuis,,,10.665561599999817,,4542.0,4544.0,,False,2438.4,,trappenhuis 00.HCH4.12,,,,10.665561599999814,4545.0,trappenhuis,,,,trappenhuis 00.HCH4.12,,4.373999999999925,,,4555.0,,4547.0,
87,4567,3A$3$oWMf8HPrt2BTYv6O9,IfcSpace,SPACE,entreehal kantoren B1,,-5913.808671306053,99292.51637243737,-3350.0,entreehal kantoren B1,,,227.43169489153325,,5206.0,5208.0,,False,2438.4,,entreehal kantoren B1 00.KAK5.1,,,,227.43169489153325,5209.0,entreehal kantoren B1,,,,entreehal kantoren B1 00.KAK5.1,,93.27087224882433,,,5219.0,,5211.0,
88,5237,10lWudonv7owGAaoDMqSa_,IfcSpace,SPACE,fietsenstalling,,-5913.808671306053,99292.51637243737,-3350.0,fietsenstalling,,,1080.34420009566,,6291.0,6293.0,,False,2438.4,,fietsenstalling 00.KBK1.1,,,,1080.344200095657,6294.0,fietsenstalling,,,,fietsenstalling 00.KBK1.1,,443.0545440024852,,,6304.0,,6296.0,
89,6316,3yQemQrBj9QgzTF4xwE6uM,IfcSpace,SPACE,trappenhuis kantoren B1,,-5913.808671306053,99292.51637243737,-3350.0,trappenhuis kantoren B1,,,34.18627841361286,,6457.0,6459.0,,False,2438.4,,trappenhuis kantoren B1 00.KBK5.1,,,,34.18627841361282,6460.0,trappenhuis kantoren B1,,,,trappenhuis kantoren B1 00.KBK5.1,,14.019963260175876,,,6470.0,,6462.0,
90,6482,3yQemQrBj9QgzTF4xwE6uG,IfcSpace,SPACE,lift 8,,-5913.808671306053,99292.51637243737,-3350.0,lift 8,,,10.570463999999731,,6565.0,6567.0,,False,2438.4,,lift 8 00.KBK5.2,,,,10.570464000000195,6568.0,lift 8,,,,lift 8 00.KBK5.2,,4.334999999999889,,,6578.0,,6570.0,
91,6590,3yQemQrBj9QgzTF4xwE6ug,IfcSpace,SPACE,berging fietsbar,,-5913.808671306053,99292.51637243737,-3350.0,berging fietsbar,,,6.8397120000025975,,6653.0,6655.0,,False,2438.4,,schacht W 00.KCK5.1,,,,6.839712000002347,6656.0,schacht W,,,,schacht W 00.KCK5.1,,2.805000000001065,,,6666.0,,6658.0,
92,6678,3FthsnXx91heN2AU0zebnB,IfcSpace,SPACE,Fietsbar,,-5913.808671306053,99292.51637243737,-3350.0,Fietsbar,,,166.61594510185233,,7011.0,7013.0,,False,2438.4,,Fietsbar 00.KCK5.2,,,,166.6159451065418,7014.0,Fietsbar,,,,Fietsbar 00.KCK5.2,,68.33002997943419,,,7024.0,,7016.0,
93,7036,3dHsiNhfTEkx2fTosqSR1n,IfcSpace,SPACE,schacht E kantoren B1,,-5913.808671306053,99292.51637243737,-3350.0,schacht E kantoren B1,,,1.6152772360239136,,7172.0,7174.0,,False,2438.4,,E invoer kantoren B1 00.KCK6.1,,,,1.573175212023833,7175.0,E invoer kantoren B1,,,,E invoer kantoren B1 00.KCK6.1,,0.662433249681723,,,7185.0,,7177.0,
94,7197,0j$SfGX1536RYVFyeTODxE,IfcSpace,SPACE,HVK kantoren B1,,-5913.808671306053,99292.51637243737,-3350.0,HVK kantoren B1,,,2.1054974400470123,,7290.0,7292.0,,False,2438.4,,E HKL kantoren B1 00.KCK6.2,,,,2.1054974400470283,7293.0,E HKL kantoren B1,,,,E HKL kantoren B1 00.KCK6.2,,0.8634750000192799,,,7303.0,,7295.0,
95,7315,2qsfJCljL1qO9BPAjl8Vvm,IfcSpace,SPACE,opstellingsruimte kantoren B1,,-5913.808671306053,99292.51637243737,-3350.0,opstellingsruimte kantoren B1,,,1.440777411433436,,7417.0,7419.0,,False,2438.4,,loze ruimte 00.KCK6.3,,,,1.4407774114334349,7420.0,loze ruimte,,,,loze ruimte 00.KCK6.3,,0.5908700014080691,,,7430.0,,7422.0,
96,7442,3eGkET$af4QfNg_oN23ru_,IfcSpace,SPACE,meterkast,,-5913.808671306053,99292.51637243737,-3350.0,meterkast,,,0.7440472799999941,,7505.0,7507.0,,False,2438.4,,meterkast 00.KCK6.4,,,,0.744047279999995,7508.0,meterkast,,,,meterkast 00.KCK6.4,,0.30513749999999756,,,7518.0,,7510.0,
97,7530,1TYVPlmz1D$B_rIJLeT61M,IfcSpace,SPACE,horeca,,-5913.808671306053,99292.51637243737,3500.0,horeca,,,190.7649286052951,,8064.0,8066.0,,False,2438.4,,horeca 0M.HAH1.1,,,,190.76492860529768,8067.0,horeca,,,,horeca 0M.HAH1.1,,78.2336485421978,,,8077.0,,8069.0,
98,8089,3_a7OP7W96AxsCprXmXmV2,IfcSpace,SPACE,vide,,-5913.808671306053,99292.51637243737,3500.0,vide,,,55.804856639992366,,8258.0,8260.0,,False,2438.4,,vide 0M.HAH1.2,,,,55.804856639996345,8261.0,vide,,,,vide 0M.HAH1.2,,22.88584999999687,,,8271.0,,8263.0,
99,8283,3_a7OP7W96AxsCprXmXmV3,IfcSpace,SPACE,vide,,-5913.808671306053,99292.51637243737,3500.0,vide,,,11.689689600002808,,8346.0,8348.0,,False,2438.4,,vide 0M.HAH2.1,,,,11.68968959999934,8349.0,vide,,,,vide 0M.HAH2.1,,4.7940000000011525,,,8359.0,,8351.0,
100,8371,3_a7OP7W96AxsCprXmXmVD,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,20.385024000014308,,8526.0,8528.0,,False,2438.4,,trappenhuis 0M.HBH2.1,,,,20.385023999998854,8529.0,trappenhuis,,,,trappenhuis 0M.HBH2.1,,8.360000000005869,,,8539.0,,8531.0,
101,8551,3gu8gLJBD3lvJGukZwxotr,IfcSpace,SPACE,0M.HBH2.4,,-5913.808671306053,99292.51637243737,3500.0,schacht WKO 0M.HBH2.4:23510493,,,2.5688544000001974,,8634.0,8636.0,,False,2438.4,,schacht WKO 0M.HBH2.4,,,,2.5688544000002373,8637.0,schacht WKO,,,,schacht WKO 0M.HBH2.4,,1.053500000000081,,,8647.0,,8639.0,
102,8659,09IYZ1iN52YhWR6pwbpb9a,IfcSpace,SPACE,0M.HBH2.5,,-5913.808671306053,99292.51637243737,-3350.0,meterkast 0M.HBH2.5:23529677,,,0.7172309758811618,,8726.0,8728.0,,False,2438.4,,meterkast 0M.HBH2.5,,,,0.71723097588116,8729.0,meterkast,,,,meterkast 0M.HBH2.5,,0.29413999995126383,,,8739.0,,8731.0,
103,8751,09IYZ1iN52YhWR6pwbpb9D,IfcSpace,SPACE,0M.HBH2.6,,-5913.808671306053,99292.51637243737,-3350.0,schacht WKO 0M.HBH2.6:23529700,,,1.7226686400003428,,8829.0,8831.0,,False,2438.4,,schacht WKO 0M.HBH2.6,,,,1.7226686400003361,8832.0,schacht WKO,,,,schacht WKO 0M.HBH2.6,,0.7064750000001405,,,8842.0,,8834.0,
104,8854,09IYZ1iN52YhWR6pwbpb93,IfcSpace,SPACE,0M.HBH2.7,,-5913.808671306053,99292.51637243737,-3350.0,schacht WKO 0M.HBH2.7:23529706,,,1.1978639999999903,,8956.0,8958.0,,False,2438.4,,schacht WKO 0M.HBH2.7,,,,1.1978639999999843,8959.0,schacht WKO,,,,schacht WKO 0M.HBH2.7,,0.4912499999999959,,,8969.0,,8961.0,
105,8981,09IYZ1iN52YhWR6pwbpb9Q,IfcSpace,SPACE,0M.HBH2.8,,-5913.808671306053,99292.51637243737,7000.0,meterkast 0M.HBH2.8:23529715,,,1.146672230385163,,9049.0,9051.0,,False,2438.4,,meterkast 0M.HBH2.8,,,,1.146672230385165,9052.0,meterkast,,,,meterkast 0M.HBH2.8,,0.47025599999391526,,,9062.0,,9054.0,
106,9074,09IYZ1iN52YhWR6pwbpb9J,IfcSpace,SPACE,0M.HBH2.9,,-5913.808671306053,99292.51637243737,10500.0,meterkast 0M.HBH2.9:23529722,,,1.1466722303851646,,9142.0,9144.0,,False,2438.4,,meterkast 0M.HBH2.9,,,,1.146672230385165,9145.0,meterkast,,,,meterkast 0M.HBH2.9,,0.47025599999391593,,,9155.0,,9147.0,
107,9169,3_a7OP7W96AxsCprXmXmVC,IfcSpace,SPACE,vide,,-5913.808671306053,99292.51637243737,3500.0,vide,,,79.6440842472071,,9465.0,9467.0,,False,2438.4,,vide 0M.HBH3.1,,,,79.64408424720713,9468.0,vide,,,,vide 0M.HBH3.1,,32.66243612500291,,,9478.0,,9470.0,
108,9490,3_a7OP7W96AxsCprXmXmV$,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,2.0519136000152787,,9583.0,9585.0,,False,2438.4,,schacht W 0M.HCH2.1,,,,2.051913600015286,9586.0,schacht W,,,,schacht W 0M.HCH2.1,,0.8415000000062659,,,9596.0,,9588.0,
109,9610,3_a7OP7W96AxsCprXmXmVz,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,3.080887920014766,,9737.0,9739.0,,False,2438.4,,schacht W 0M.HCH2.3,,,,3.0808879200147627,9740.0,schacht W,,,,schacht W 0M.HCH2.3,,1.263487500006056,,,9750.0,,9742.0,
110,9764,3_a7OP7W96AxsCprXmXmVv,IfcSpace,SPACE,loze ruimte boven plafond,,-5913.808671306053,99292.51637243737,3500.0,loze ruimte boven plafond,,,13.075920000008383,,9909.0,9911.0,,False,2438.4,,loze ruimte boven plafond 0M.HCH4.1,,,,13.07592000000223,9912.0,loze ruimte boven plafond,,,,loze ruimte boven plafond 0M.HCH4.1,,5.362500000003439,,,9922.0,,9914.0,
111,9934,3_a7OP7W96AxsCprXmXmV4,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,18.812865600000237,,10080.0,10082.0,,False,2438.4,,trappenhuis 0M.HCH4.2,,,,18.812865599999757,10083.0,trappenhuis,,,,trappenhuis 0M.HCH4.2,,7.715250000000097,,,10093.0,,10085.0,
112,10105,1TYVPlmz1D$B_rIJLeT61c,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,18.653759999994648,,10216.0,10218.0,,False,2438.4,,trappenhuis 0M.HCH4.3,,,,18.653759999999668,10219.0,trappenhuis,,,,trappenhuis 0M.HCH4.3,,7.649999999997806,,,10229.0,,10221.0,
113,10241,3_a7OP7W96AxsCprXmXmVu,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,3500.0,schacht E,,,20.049862748186573,,10328.0,10330.0,,False,2438.4,,schacht E 0M.HCH4.4,,,,20.04986274818342,10331.0,schacht E,,,,schacht E 0M.HCH4.4,,8.222548699223497,,,10341.0,,10333.0,
114,10353,3_a7OP7W96AxsCprXmXmVw,IfcSpace,SPACE,lift 6,,-5913.808671306053,99292.51637243737,3500.0,lift 6,,,10.570464000005808,,10436.0,10438.0,,False,2438.4,,lift 6 0M.HCH4.5,,,,10.570463999999859,10439.0,lift 6,,,,lift 6 0M.HCH4.5,,4.335000000002382,,,10449.0,,10441.0,
115,10461,3_a7OP7W96AxsCprXmXmVx,IfcSpace,SPACE,lift 5,,-5913.808671306053,99292.51637243737,3500.0,lift 5,,,10.57046399999969,,10524.0,10526.0,,False,2438.4,,lift 5 0M.HCH4.6,,,,10.570463999999697,10527.0,lift 5,,,,lift 5 0M.HCH4.6,,4.334999999999873,,,10537.0,,10529.0,
116,10549,3_a7OP7W96AxsCprXmXmVm,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,3500.0,schacht E,,,1.8434304000003643,,10617.0,10619.0,,False,2438.4,,schacht E 0M.HCH4.7,,,,1.8434304000003578,10620.0,schacht E,,,,schacht E 0M.HCH4.7,,0.7560000000001496,,,10630.0,,10622.0,
117,10642,3_a7OP7W96AxsCprXmXmVp,IfcSpace,SPACE,schacht W horeca,,-5913.808671306053,99292.51637243737,3500.0,schacht W horeca,,,2.3384255999989993,,10705.0,10707.0,,False,2438.4,,schacht W horeca 0M.HCH4.8,,,,2.3384255999994448,10708.0,schacht W horeca,,,,schacht W horeca 0M.HCH4.8,,0.9589999999995896,,,10718.0,,10710.0,
118,10730,3_a7OP7W96AxsCprXmXmV7,IfcSpace,SPACE,loze ruimte boven plafond,,-5913.808671306053,99292.51637243737,3500.0,loze ruimte boven plafond,,,12.344399999992378,,10827.0,10829.0,,False,2438.4,,loze ruimte boven plafond 0M.HCH4.10,,,,12.344399999996867,10830.0,loze ruimte boven plafond,,,,loze ruimte boven plafond 0M.HCH4.10,,5.0624999999968745,,,10840.0,,10832.0,
119,10856,1TRrBOXuTDJQLHWPS5OKN0,IfcSpace,SPACE,fietsenstalling,,-5913.808671306053,99292.51637243737,3500.0,fietsenstalling,,,1339.5237403071135,,12073.0,12075.0,,False,2438.4,,fietsenstalling 0M.KBK1.1,,,,1339.523740307112,12076.0,fietsenstalling,,,,fietsenstalling 0M.KBK1.1,,549.345365939597,,,12086.0,,12078.0,
120,12098,3yQemQrBj9QgzTF4xwE6vL,IfcSpace,SPACE,trappenhuis kantoren B1,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis kantoren B1,,,34.186278413612676,,12209.0,12211.0,,False,2438.4,,trappenhuis kantoren B1 0M.KBK5.1,,,,34.18627841361264,12212.0,trappenhuis kantoren B1,,,,trappenhuis kantoren B1 0M.KBK5.1,,14.019963260175802,,,12222.0,,12214.0,
121,12234,3yQemQrBj9QgzTF4xwE6vl,IfcSpace,SPACE,lift 8,,-5913.808671306053,99292.51637243737,3500.0,lift 8,,,10.570463999999962,,12307.0,12309.0,,False,2438.4,,lift 8 0M.KBK5.2,,,,10.57046399999996,12310.0,lift 8,,,,lift 8 0M.KBK5.2,,4.334999999999984,,,12320.0,,12312.0,
122,12332,3qBCNP4sr8qQSJGW4rpfUP,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,6.839712000002392,,12395.0,12397.0,,False,2438.4,,schacht W 0M.KCK5.1,,,,6.83971200000237,12398.0,schacht W,,,,schacht W 0M.KCK5.1,,2.8050000000009807,,,12408.0,,12400.0,
123,12420,24MqWBbHjECxoKDArK6oCR,IfcSpace,SPACE,loze ruimte,,-5913.808671306053,99292.51637243737,3500.0,loze ruimte,,,3.881467065602391,,12507.0,12509.0,,False,2438.4,,E schacht kantoren B1 0M.KCK6.2,,,,3.8814670656023966,12510.0,E schacht kantoren B1,,,,E schacht kantoren B1 0M.KCK6.2,,1.5918090000009804,,,12520.0,,12512.0,
124,12532,3_a7OP7W96AxsCprXmXnYF,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.4454835200021874,,12625.0,12627.0,,False,2438.4,,schacht W 0M.SBS3.1,,,,1.4454835200021805,12628.0,schacht W,,,,schacht W 0M.SBS3.1,,0.5928000000008969,,,12638.0,,12630.0,
125,12650,3_a7OP7W96AxsCprXmXnYC,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.4454835200493534,,12753.0,12755.0,,False,2438.4,,schacht W 0M.SBS3.2,,,,1.4454835200493499,12756.0,schacht W,,,,schacht W 0M.SBS3.2,,0.59280000002024,,,12766.0,,12758.0,
126,12778,19a$VGevTB0RWNJKPI$vtE,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,3500.0,schacht esco,,,0.9638995200074716,,12861.0,12863.0,,False,2438.4,,schacht esco 0M.SCS1.1,,,,0.9638995200074765,12864.0,schacht esco,,,,schacht esco 0M.SCS1.1,,0.3953000000030641,,,12874.0,,12866.0,
127,12886,3_a7OP7W96AxsCprXmXnY9,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.3667232000198597,,12960.0,12962.0,,False,2438.4,,schacht W 0M.SCS1.2,,,,1.366723200019863,12963.0,schacht W,,,,schacht W 0M.SCS1.2,,0.5605000000081445,,,12973.0,,12965.0,
128,12985,3_a7OP7W96AxsCprXmXnYE,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.463040944413076,,13058.0,13060.0,,False,2438.4,,schacht W 0M.SCS2.1,,,,1.4630409444130676,13061.0,schacht W,,,,schacht W 0M.SCS2.1,,0.6000003873085121,,,13071.0,,13063.0,
129,13083,0V80nyNMX9Tvp_qsqQzvkH,IfcSpace,SPACE,berging beheerder,,-5913.808671306053,99292.51637243737,3500.0,berging beheerder,,,4.633385355322412,,13161.0,13163.0,,False,2438.4,,werkkast 0M.SCS2.2,,,,4.6333853553224085,13164.0,werkkast,,,,werkkast 0M.SCS2.2,,1.9001744403389156,,,13174.0,,13166.0,
130,13186,3_a7OP7W96AxsCprXmXnYB,IfcSpace,SPACE,schacht HWA,,-5913.808671306053,99292.51637243737,3500.0,schacht HWA,,,1.9681976359234234,,13259.0,13261.0,,False,2438.4,,schacht HWA 0M.SCS3.1,,,,1.9681976359234268,13262.0,schacht HWA,,,,schacht HWA 0M.SCS3.1,,0.8071676656510103,,,13272.0,,13264.0,
131,13284,3_a7OP7W96AxsCprXmXnY2,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.4630400000021233,,13357.0,13359.0,,False,2438.4,,schacht W 0M.SCS3.2,,,,1.4630400000018968,13360.0,schacht W,,,,schacht W 0M.SCS3.2,,0.6000000000008707,,,13370.0,,13362.0,
132,13382,3_a7OP7W96AxsCprXmXnYD,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.3667232000190894,,13455.0,13457.0,,False,2438.4,,schacht W 0M.SCS4.1,,,,1.366723200019084,13458.0,schacht W,,,,schacht W 0M.SCS4.1,,0.5605000000078286,,,13468.0,,13460.0,
133,13480,19a$VGevTB0RWNJKPI$vt5,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,3500.0,schacht esco,,,0.9638995200269352,,13564.0,13566.0,,False,2438.4,,schacht esco 0M.SCS4.2,,,,0.963899520026933,13567.0,schacht esco,,,,schacht esco 0M.SCS4.2,,0.3953000000110462,,,13577.0,,13569.0,
134,13590,3_a7OP7W96AxsCprXmXnbu,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,3500.0,lifthal,,,17.582277023398337,,13877.0,13879.0,,False,2438.4,,lifthal 0M.SDS2.1,,,,17.563306392824202,13880.0,lifthal,,,,lifthal 0M.SDS2.1,,7.210579487942231,,,13890.0,,13882.0,
135,13902,3_a7OP7W96AxsCprXmXnYA,IfcSpace,SPACE,lift 9,,-5913.808671306053,99292.51637243737,3500.0,lift 9,,,10.569652030382505,,14081.0,14083.0,,False,2438.4,,lift 9 0M.SDS2.2,,,,10.569652030382523,14084.0,lift 9,,,,lift 9 0M.SDS2.2,,4.3346670072106726,,,14094.0,,14086.0,
136,14106,3_a7OP7W96AxsCprXmXnYL,IfcSpace,SPACE,lift 10,,-5913.808671306053,99292.51637243737,3500.0,lift 10,,,10.569652030382505,,14237.0,14239.0,,False,2438.4,,lift 10 0M.SDS2.3,,,,10.569652030382523,14240.0,lift 10,,,,lift 10 0M.SDS2.3,,4.3346670072106726,,,14250.0,,14242.0,
137,14262,0gCi65jvT8BAIIxKUb4TNt,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,3500.0,schacht esco,,,1.8044160000003966,,14335.0,14337.0,,False,2438.4,,schacht esco 0M.SDS2.4,,,,1.8044160000003713,14338.0,schacht esco,,,,schacht esco 0M.SDS2.4,,0.7400000000001625,,,14348.0,,14340.0,
138,14360,3_a7OP7W96AxsCprXmXnYV,IfcSpace,SPACE,berging beheerder,,-5913.808671306053,99292.51637243737,3500.0,berging beheerder,,,28.203631680005586,,14575.0,14577.0,,False,2438.4,,berging beheerder 0M.SDS2.5,,,,28.203631680000424,14578.0,berging beheerder,,,,berging beheerder 0M.SDS2.5,,11.56645000000229,,,14588.0,,14580.0,
139,14600,3_a7OP7W96AxsCprXmXnY$,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,17.78330195032063,,14779.0,14781.0,,False,2438.4,,trappenhuis 0M.SDS3.1,,,,17.783301950324013,14782.0,trappenhuis,,,,trappenhuis 0M.SDS3.1,,7.2930208129595755,,,14792.0,,14784.0,
140,14804,3_a7OP7W96AxsCprXmXnYJ,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,17.800858713647983,,14983.0,14985.0,,False,2438.4,,trappenhuis 0M.SDS3.2,,,,17.800858713648022,14986.0,trappenhuis,,,,trappenhuis 0M.SDS3.2,,7.300220929153536,,,14996.0,,14988.0,
141,15008,3_a7OP7W96AxsCprXmXnYH,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,3500.0,voorruimte,,,7.461503999999429,,15128.0,15130.0,,False,2438.4,,voorruimte 0M.SDS3.3,,,,7.461503999999464,15131.0,voorruimte,,,,voorruimte 0M.SDS3.3,,3.0599999999997656,,,15141.0,,15133.0,
142,15153,3_a7OP7W96AxsCprXmXnYG,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,3500.0,voorruimte,,,7.461503999999841,,15264.0,15266.0,,False,2438.4,,voorruimte 0M.SDS3.4,,,,7.461503999999839,15267.0,voorruimte,,,,voorruimte 0M.SDS3.4,,3.0599999999999343,,,15277.0,,15269.0,
143,15289,3_a7OP7W96AxsCprXmXnYM,IfcSpace,SPACE,vide,,-5913.808671306053,99292.51637243737,3500.0,vide,,,42.58781759215826,,15490.0,15492.0,,False,2438.4,,vide 0M.SES1.1,,,,42.58781759269014,15493.0,vide,,,,vide 0M.SES1.1,,17.465476374736816,,,15503.0,,15495.0,
144,15515,3_a7OP7W96AxsCprXmXnYr,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,3500.0,schacht E,,,4.3879007999999935,,15608.0,15610.0,,False,2438.4,,schacht E 0M.SES2.1,,,,4.387900800000021,15611.0,schacht E,,,,schacht E 0M.SES2.1,,1.7994999999999974,,,15621.0,,15613.0,
145,15633,3_a7OP7W96AxsCprXmXnYU,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,3500.0,hal,,,138.90863933097404,,17585.0,17587.0,,False,2438.4,,hal 0M.SES3.1,,,,138.90863933044983,17588.0,hal,,,,hal 0M.SES3.1,,56.96712570988108,,,17598.0,,17590.0,
146,17610,3_a7OP7W96AxsCprXmXnYq,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,3500.0,schacht Liander,,,0.7959622792292609,,17673.0,17675.0,,False,2438.4,,schacht Liander 0M.SES3.2,,,,0.7959622792301025,17676.0,schacht Liander,,,,schacht Liander 0M.SES3.2,,0.3264281000776168,,,17686.0,,17678.0,
147,17698,3_a7OP7W96AxsCprXmXnY8,IfcSpace,SPACE,schacht CVZ / CAI,,-5913.808671306053,99292.51637243737,3500.0,schacht CVZ / CAI,,,1.0767198831825064,,17791.0,17793.0,,False,2438.4,,schacht CVZ / CAI 0M.SES3.3,,,,1.0767198831816387,17794.0,schacht CVZ / CAI,,,,schacht CVZ / CAI 0M.SES3.3,,0.4415681935623796,,,17804.0,,17796.0,
148,17816,3_a7OP7W96AxsCprXmXnY3,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,3500.0,schacht W,,,1.4630399999973878,,17889.0,17891.0,,False,2438.4,,schacht W 0M.SES4.1,,,,1.4630399999973926,17892.0,schacht W,,,,schacht W 0M.SES4.1,,0.5999999999989287,,,17902.0,,17894.0,
149,17916,0mZczSz8rE3OLEqCJNjuux,IfcSpace,SPACE,vide,,-5913.808671306053,99292.51637243737,3500.0,vide,,,127.80156710393221,,18220.0,18222.0,,False,2438.4,,vide 0M.TBT2.1,,,,127.80156710393213,18223.0,vide,,,,vide 0M.TBT2.1,,52.41205999997219,,,18233.0,,18225.0,
150,18245,1QW9jrVfPADPtKdoa_UXWY,IfcSpace,SPACE,horeca,,-5913.808671306053,99292.51637243737,3500.0,horeca,,,113.71441710364458,,18438.0,18440.0,,False,2438.4,,horeca 0M.TBT3.1,,,,113.71441963410143,18441.0,horeca,,,,horeca 0M.TBT3.1,,46.63484953397497,,,18451.0,,18443.0,
151,18465,0ijLPZMjDFWvQ_IoLb6Wli,IfcSpace,SPACE,fietsenstalling,,-5913.808671306053,99292.51637243737,3500.0,fietsenstalling,,,331.297543306688,,18906.0,18908.0,,False,2438.4,,fietsenstalling 0M.TBT4.1,,,,331.2975433066879,18909.0,fietsenstalling,,,,fietsenstalling 0M.TBT4.1,,135.8667746500525,,,18919.0,,18911.0,
152,18931,10lWudonv7owGAaoDMqSlp,IfcSpace,SPACE,detailhandel,,-5913.808671306053,99292.51637243737,3500.0,detailhandel,,,301.54534732095175,,19408.0,19410.0,,False,2438.4,,detailhandel 0M.TCT2.1,,,,301.54534731554463,19411.0,detailhandel,,,,detailhandel 0M.TCT2.1,,123.66525070577089,,,19421.0,,19413.0,
153,19433,3yQemQrBj9QgzTF4xwE6vY,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,20.206410524740367,,19593.0,19595.0,,False,2438.4,,trappenhuis 0M.TDT3.1,,,,20.20641052473939,19596.0,trappenhuis,,,,trappenhuis 0M.TDT3.1,,8.286749723072656,,,19606.0,,19598.0,
154,19618,2uX7_o3PfA6wpfONl$IcKP,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,3500.0,trappenhuis,,,18.116093473798045,,19769.0,19771.0,,False,2438.4,,trappenhuis 0M.TDT3.2,,,,18.116093473798024,19772.0,trappenhuis,,,,trappenhuis 0M.TDT3.2,,7.429500276327937,,,19782.0,,19774.0,
155,19794,2uX7_o3PfA6wpfONl$IcKI,IfcSpace,SPACE,detailhandel,,-5913.808671306053,99292.51637243737,3500.0,detailhandel,,,115.95689635485871,,20261.0,20263.0,,False,2438.4,,detailhandel 0M.TDT3.4,,,,115.95689339334886,20264.0,detailhandel,,,,detailhandel 0M.TDT3.4,,47.554501457865285,,,20274.0,,20266.0,
156,20286,10lWudonv7owGAaoDMqSlT,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,3500.0,lifthal,,,32.50021779121612,,20732.0,20734.0,,False,2438.4,,lifthal 0M.TDT4.1,,,,32.50021439838122,20735.0,lifthal,,,,lifthal 0M.TDT4.1,,13.328501390754644,,,20745.0,,20737.0,
