type,name,geometry
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637689,"MULTIPOLYGON (((39.480006 9.986, 39.480006 8.888, 39.680006 8.888, 39.680006 8.843, 39.740006 8.843, 39.740006 8.863, 39.820006 8.858, 39.820006 10.016, 39.740006 10.011, 39.740006 10.031, 39.680006 10.031, 39.680006 9.986, 39.480006 9.986)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637689,"MULTIPOLYGON (((39.740006 9.968, 39.740006 9.988, 39.820006 9.983, 39.820006 12.261, 39.740006 12.256, 39.740006 12.276, 39.680006 12.276, 39.680006 12.231, 39.440006 12.231, 39.440006 10.013, 39.680006 10.013, 39.680006 9.968, 39.740006 9.968)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9637138,"MULTIPOLYGON (((38.551006 19.5, 38.551006 19.32, 39.480006 19.32, 39.480006 17.8815, 39.680006 17.8815, 39.680006 17.8365, 39.740006 17.8365, 39.740006 17.8565, 39.820006 17.8515, 39.820006 19.64, 38.521006 19.64, 38.526006 19.56, 38.506006 19.56, 38.506006 19.5, 38.551006 19.5)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637139,"MULTIPOLYGON (((37.440006 19.5, 37.440006 19.26, 38.525006 19.26, 38.525006 19.5, 38.570006 19.5, 38.570006 19.56, 38.550006 19.56, 38.555006 19.64, 37.410006 19.64, 37.415006 19.56, 37.395006 19.56, 37.395006 19.5, 37.440006 19.5)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9637138,"MULTIPOLYGON (((39.440006 16.77, 39.680006 16.77, 39.680006 16.725, 39.740006 16.725, 39.740006 16.745, 39.820006 16.74, 39.820006 17.885, 39.740006 17.88, 39.740006 17.9, 39.680006 17.9, 39.680006 17.855, 39.440006 17.855, 39.440006 16.77)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9637137,"MULTIPOLYGON (((37.280006 21.7925, 37.040006 21.7925, 37.040006 19.6605, 37.280006 19.6605, 37.280006 19.6155, 37.340006 19.6155, 37.340006 19.6355, 37.420006 19.6305, 37.420006 21.8225, 37.340006 21.8175, 37.340006 21.8375, 37.280006 21.8375, 37.280006 21.7925)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9637138,"MULTIPOLYGON (((39.440006 13.3955, 39.680006 13.3955, 39.680006 13.3505, 39.740006 13.3505, 39.740006 13.3705, 39.820006 13.3655, 39.820006 15.073, 39.740006 15.068, 39.740006 15.088, 39.680006 15.088, 39.680006 15.043, 39.440006 15.043, 39.440006 13.3955)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9636499,"MULTIPOLYGON (((34.880006 28.542, 34.640006 28.542, 34.640006 26.41, 34.880006 26.41, 34.880006 26.365, 34.940006 26.365, 34.940006 26.385, 35.020006 26.38, 35.020006 28.572, 34.940006 28.567, 34.940006 28.587, 34.880006 28.587, 34.880006 28.542)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300_reveal terras:9636500,"MULTIPOLYGON (((35.040006 26.25, 35.040006 26.01, 36.125006 26.01, 36.125006 26.25, 36.170006 26.25, 36.170006 26.31, 36.150006 26.31, 36.155006 26.39, 35.010006 26.39, 35.015006 26.31, 34.995006 26.31, 34.995006 26.25, 35.040006 26.25)))"
IfcOpeningElement,Basic Wall:NLRS_21.10_Sandwich betonelement 300:9636498,"MULTIPOLYGON (((37.040006 23.52, 37.280006 23.52, 37.280006 23.475, 37.340006 23.475, 37.340006 23.495, 37.420006 23.49, 37.420006 24.635, 37.340006 24.63, 37.340006 24.65, 37.280006 24.65, 37.280006 24.605, 37.040006 24.605, 37.040006 23.52)))"
